Index,AlbumName,Artist,Explicit,Genre,TrackCount
2931,Lullaby Versions of Slipknot,Twinkle Twinkle Little Rock Star,notExplicit,Children's Music,12
2932,Tribute to Slipknot,Relaxing Piano Covers,notExplicit,Rock,9
2933,Slipknot Remixed (feat. Robert Owens) [Remixes] - EP,Tube & Berger,notExplicit,Dance,4
2934,Slipknot - Single,Patrick DeVille,notExplicit,Country,1
2935,Slipknot,Vuvuzela,notExplicit,Rock,8
2936,Slipknot - Single,Bella Lugxsi,notExplicit,Hip-Hop/Rap,1
2937,Slipknot - Single,FRNKLN,explicit,Hip-Hop/Rap,1
2938,The Ultimate Slipknot,8-Bit Arcade,notExplicit,Dance,31
2939,Slipknot - Single,Jeremy King,explicit,Electronic,1
2940,Slipknot - EP,DJ D ReDD,notExplicit,Dance,4
2941,Slipknot - Single,Realsortis,notExplicit,Dance,2
2942,Slipknot - Single,Stab,explicit,Hip-Hop/Rap,1
2943,SLIPKNOT - Single,TRIPLE 6IXX,explicit,Hip-Hop/Rap,1
2944,Instrumental Covers of Slipknot,White Knight Instrumental,explicit,Instrumental,15
2945,Slipknot - Single,4est,explicit,Hip-Hop/Rap,1
2946,FATHER OF 4,Offset,explicit,Hip-Hop/Rap,16
2947,Without Warning,"21 Savage, Offset & Metro Boomin",explicit,Hip-Hop/Rap,10
2948,Without Warning,"21 Savage, Offset & Metro Boomin",cleaned,Hip-Hop/Rap,10
2949,Red Room - Single,Offset,explicit,Hip-Hop/Rap,1
2950,Alive - Single,"Lil Jon, Offset & 2 Chainz",explicit,Hip-Hop/Rap,1
2951,Alive - Single,"Lil Jon, Offset & 2 Chainz",cleaned,Hip-Hop/Rap,1
2952,Offset - EP,CHUNG HA,notExplicit,K-Pop,5
2953,Soakin Wet (feat. City Girls) - Single,"Quality Control, Marlo & Offset",explicit,Hip-Hop/Rap,1
2954,Duality,Set It Off,explicit,Alternative,11
2955,Kingdom,Offset,notExplicit,Rock,8
2956,Taste (feat. Offset) - Single,Tyga,explicit,Hip-Hop/Rap,1
2957,Pearls In the Mouths of Swine,Offset,explicit,Rock,7
2958,Soakin Wet (feat. City Girls) - Single,"Quality Control, Marlo & Offset",cleaned,Hip-Hop/Rap,1
2959,Cinematics (Expanded Edition),Set It Off,notExplicit,Alternative,16
2960,Set It Off (Music From the New Line Cinema Motion Picture),Various Artists,explicit,Soundtrack,14
2961,Cinematics (Deluxe Version),Set It Off,notExplicit,Alternative,15
2962,Midnight,Set It Off,explicit,Alternative,15
2963,Upside Down,Set It Off,explicit,Pop,12
2964,Horrible Kids,Set It Off,notExplicit,Alternative,11
2965,Flex'd (Custom Offsets & Team Stance Anthem) [feat. Boondock Kingz & Jawga Boyz] - EP,Handz Onn,notExplicit,Hip-Hop/Rap,6
2966,Taste (feat. Offset) - Single,Tyga,cleaned,Hip-Hop/Rap,1
2967,Calm Before the Storm - EP,Set It Off,notExplicit,Alternative,6
2968,The Giving Tree,Offset,notExplicit,Rock,12
2969,Set It Off,Thousand Foot Krutch,notExplicit,Hard Rock,18
2970,Cinematics,Set It Off,notExplicit,Alternative,12
2971,Set It Off - EP,Timomatic,notExplicit,Pop,4
2972,E(h)at(e) Natural - EP,Offset,notExplicit,Electronic,4
2973,"""The Original"" Set It Off - EP",Strafe,notExplicit,Dance,2
2974,"Ahora Dice (Real Hasta La Muerte Remix) [feat. Cardi B, Offset, Anuel & Arcángel] - Single","Chris Jeday, J Balvin & Ozuna",explicit,Urbano latino,1
2975,Hurts Like Hell (feat. Offset) - Single,Madison Beer,explicit,Pop,1
2976,Duality: Stories Unplugged - EP,Set It Off,explicit,Rock,6
2977,"No Flag (feat. Nicki Minaj, 21 Savage & Offset) - Single",London On Da Track,explicit,Hip-Hop/Rap,1
2978,Who Want the Smoke? (feat. Cardi B & Offset) - Single,Lil Yachty,explicit,Hip-Hop/Rap,1
2979,The Original Set It Off & Othersongsfor the Collector,Strafe,notExplicit,Dance,10
2980,"Enzo (feat. Offset, 21 Savage & Gucci Mane) - Single",DJ Snake & Sheck Wes,explicit,Hip-Hop/Rap,1
2981,Bye Bye Bye (Rock Version) [feat. Cody Carson of Set It Off] - Single,Our Last Night,notExplicit,Rock,1
2982,Flood Watch (feat. Offset) - Single,Juicy J,explicit,Hip-Hop/Rap,1
2983,Set It Off (BBC Live) - Single,Audioslave,explicit,Alternative,1
2984,It's Over Now (feat. Katie Coleman) - Single,Danny Dove & Offset,notExplicit,House,1
2985,Baby You Don't Tripajaharda - EP,Set It Off,notExplicit,Alternative,6
2986,Hush Hush - Single,Set It Off,notExplicit,Alternative,1
2987,5 Album Set: Signing Off / Present Arms / UB44 / Labour of Love / Geffery Morgan,UB40,notExplicit,Reggae,52
2988,The Others (Offset Club Remix) - Single,RIKA & Offset,notExplicit,Electronic,1
2989,Power Moves - Single,Offset & Lost God,explicit,Hip-Hop/Rap,1
2990,@Reply - Single,Set It Off,notExplicit,Alternative,1
2991,Cash Pronto - Single,Jose Guapo & Offset,explicit,Hip-Hop/Rap,1
2992,It's Over Now (feat. Katie Coleman) - Single,Danny Dove & Offset,notExplicit,House,2
2993,Set It Off,Shuvel,explicit,Rock,13
2994,Aura,Ozuna,notExplicit,Urbano latino,20
2995,Odisea,Ozuna,notExplicit,Urbano latino,16
2996,Criminal - Single,Natti Natasha & Ozuna,notExplicit,Urbano latino,1
2997,El Farsante (Remix) - Single,Ozuna & Romeo Santos,notExplicit,Urbano latino,1
2998,Otro Trago (Remix) [feat. Darell & Nicky Jam] - Single,"Sech, Ozuna & Anuel AA",explicit,Latino,1
2999,Adicto - Single,"Tainy, Anuel AA & Ozuna",notExplicit,Latino,1
3000,"Solita (feat. Bad Bunny, Wisin & Almighty) - Single","Ozuna, Mambo Kingz & DJ Luian",notExplicit,Urbano latino,1
3001,"Baila Baila Baila (feat. Farruko, Anuel AA) [Remix] - Single","Ozuna, Daddy Yankee & J Balvin",notExplicit,Urbano latino,1
3002,Te Robaré - Single,Nicky Jam & Ozuna,notExplicit,Urbano latino,1
3003,"Ahora Dice (Real Hasta La Muerte Remix) [feat. Cardi B, Offset, Anuel & Arcángel] - Single","Chris Jeday, J Balvin & Ozuna",explicit,Urbano latino,1
3004,El Farsante - Single,Ozuna,notExplicit,Urbano latino,1
3005,"Yo x Ti, Tu x Mi - Single",ROSALÍA & Ozuna,notExplicit,Latino,1
3006,Si No Te Quiere (feat. D.OZi) - Single,Ozuna,notExplicit,Urbano latino,1
3007,Baila Baila Baila - Single,Ozuna,notExplicit,Urbano latino,1
3008,Pa Mí - Single,Tory Lanez & Ozuna,explicit,Urbano latino,1
3009,Te Soñé de Nuevo - Single,Ozuna,notExplicit,Urbano latino,1
3010,Me Ama Me Odia (feat. Arcángel & Brytiago) - Single,"Revol, Ozuna & Cosculluela",notExplicit,Latino,1
3011,Amor Genuino - Single,Ozuna,notExplicit,Urbano latino,1
3012,Balenciaga - Single,Ozuna & Ele a el Dominio,notExplicit,Urbano latino,1
3013,Bipolar - Single,"Chris Jeday, Ozuna & Brytiago",notExplicit,Urbano latino,1
3014,Esclavo de Tus Besos - Single,Manuel Turizo & Ozuna,notExplicit,Urbano latino,1
3015,Cambio - Single,Ozuna & Anuel AA,notExplicit,Urbano latino,1
3016,Me Reclama - Single,"Mambo Kingz, DJ Luian, Luigi 21 Plus & Ozuna",explicit,Urbano latino,1
3017,El Anillo (Remix) - Single,Jennifer Lopez & Ozuna,notExplicit,Pop Latino,1
3018,Taki Taki (feat. Cardi B) - Single,"DJ Snake, Selena Gomez & Ozuna",cleaned,Dance,1
3019,El Desorden - Single,"Ozuna, Daddy Yankee & Plan B",notExplicit,Urbano latino,1
3020,Si Te Dejas Llevar (feat. Juanka) - Single,Ozuna,explicit,Latino,1
3021,El Pecado - Single,Ozuna,notExplicit,Latino,1
3022,No Forcen - Single,"Anuel AA, Ozuna & Yampi",explicit,Latino,1
3023,Karma - Single,"Sky, J Balvin & Ozuna",notExplicit,Urbano latino,1
3024,"Luz Apaga (feat. Lunay, Rauw Alejandro & Lyanno) - Single",Ozuna,notExplicit,Urbano latino,1
3025,Cama Vacía - Single,Ozuna,notExplicit,Urbano latino,1
3026,Muito Calor - Single,Ozuna & Anitta,notExplicit,Urbano latino,1
3027,Vacía Sin Mí (feat. Darell) - Single,Ozuna,notExplicit,Urbano latino,1
3028,"Diles (feat. Arcángel, Ñengo Flow, DJ Luian & Mambo Kingz) - Single","Bad Bunny, Ozuna & Farruko",explicit,Latino,1
3029,Confia Remix - Single,Juhn & Ozuna,notExplicit,Urbano latino,1
3030,Que Va - Single,Alex Sensation & Ozuna,notExplicit,Urbano latino,1
3031,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B) - Single",DJ Snake,explicit,Dance,1
3032,El Final (Remix) - Single,Goldy Boy & Ozuna,explicit,Latino,1
3033,Si Tu Quieres (feat. Pusho) - Single,"Yampi, Ozuna & Anuel AA",explicit,Latino,1
3034,It’s Gonna Be A Lovely Day (The Secret Life Of Pets 2) [Latin Mix] - Single,LunchMoney Lewis & Ozuna,notExplicit,Soundtrack,1
3035,"Me Reclama (Remix) [feat. Luigi 21 Plus, Alexio & Pusho] - Single","Ozuna, Kevin Roldán, Mambo Kingz & DJ Luian",explicit,Urbano latino,1
3036,Tal Vez (feat. Mambo Kingz & DJ Luian) - Single,Dynel & Ozuna,notExplicit,Urbano latino,1
3037,Todas en Fila (Remix) - Single,"De La Ghetto, DJ Luian, Mambo Kingz, Ñengo Flow, Ozuna, Pusho, Alexio & Luigi 21 Plus",explicit,Urbano latino,1
3038,El Pecado - Single,Ozuna,notExplicit,Urbano latino,1
3039,Casualidad - Single,Nacho & Ozuna,notExplicit,Urbano latino,1
3040,Te Vas - Single,Ozuna,notExplicit,Latino,1
3041,Su Tumbao (feat. Jowell) - Single,Trebol Clan & Ozuna,notExplicit,Urbano latino,1
3042,Baila Baila Baila (feat. Ala Jaza) [Remix] - Single,Ozuna,notExplicit,Urbano latino,1
3043,En la Intimidad - Single,Ozuna,explicit,Latino,1
3044,Shotta Flow - Single,NLE Choppa,explicit,Hip-Hop/Rap,1
3045,Shotta Flow (feat. Blueface) [Remix] - Single,NLE Choppa,explicit,Hip-Hop/Rap,1
3046,Stick By My Side - Single,NLE Choppa & Clever,explicit,Hip-Hop/Rap,1
3047,Camelot - Single,NLE Choppa,explicit,Hip-Hop/Rap,1
3048,Capo - Single,NLE Choppa,explicit,Hip-Hop/Rap,1
3049,Free Youngboy - Single,NLE Choppa,explicit,Hip-Hop/Rap,1
3050,Shotta Flow 3 - Single,NLE Choppa,explicit,Hip-Hop/Rap,1
3051,Shotta Flow 2 - Single,NLE Choppa,explicit,Hip-Hop/Rap,1
3052,I Don't Need No Help (Glokknine Remix) - Single,NLE Choppa,explicit,Hip-Hop/Rap,1
3053,Blocc Is Hot - Single,NLE Choppa,explicit,Hip-Hop/Rap,1
3054,Birdboy - Single,NLE Choppa,explicit,Hip-Hop/Rap,1
3055,Watch Out - Single,Blaatina & NLE Choppa,explicit,Hip-Hop/Rap,1
3056,Sticks - Single,Jay Juice & NLE Choppa,explicit,Hip-Hop/Rap,1
3057,Traptized (Remix) - Single,BT TRAPTIZED & NLE Choppa,explicit,Hip-Hop/Rap,1
3058,Choppa DaVinci - Single,NLE Choppa & Tre DaVinci,explicit,Alternative,1
3059,Redrum - Single,NLE Choppa,explicit,Hip-Hop/Rap,1
3060,Cursed Vibes - Single,NLE Choppa,explicit,Hip-Hop/Rap,1
3061,Uppin the Score (feat. PoohShiesty) - Single,NLE Choppa,explicit,Hip-Hop/Rap,1
3062,Crooks - Single,Westside Tut & NLE Choppa,explicit,Hip-Hop/Rap,1
3063,Coolin - Single,BT TRAPTIZED & NLE Choppa,explicit,Hip-Hop/Rap,1
3064,Feeling My Drip - Single,NLE Choppa,explicit,Hip-Hop/Rap,1
3065,Nolove Anthem - Single,NLE Choppa,explicit,Hip-Hop/Rap,1
3066,Drip Creator - Single,NLE Choppa,explicit,Hip-Hop/Rap,1
3067,Drip - Single,NLE Choppa,explicit,Hip-Hop/Rap,1
3068,Hit the Scene (feat. NLE Choppa) - Single,White $osa,explicit,Hip-Hop/Rap,1
3069,Get Like Me (feat. NLE Choppa) - Single,Bhad Bhabie,explicit,Hip-Hop/Rap,1
3070,Dreams (feat. NLE Choppa) - Single,Birdman & Juvenile,explicit,Hip-Hop/Rap,1
3071,Choppas on Choppas (feat. NLE Choppa) - Single,Action Pack,explicit,Hip-Hop/Rap,1
3072,Doo Doo Doo (feat. NLE CHOPPA) - Single,ATM RichBaby,explicit,Hip-Hop/Rap,1
3073,NLE Choppa Cursed Vibes - Single,YNR Choppa,notExplicit,R&B/Soul,1
3074,Nle Choppa - Single,Suckaafree.Q,explicit,Hip-Hop/Rap,1
3075,Beef (feat. NLE Choppa & Murda Beatz) - Single,9lokknine,explicit,Hip-Hop/Rap,1
3076,Nle Choppa - Single,Royal Sadness,notExplicit,Dance,1
3077,Parents (feat. NLE Choppa) - Single,DominicGambino,explicit,Hip-Hop/Rap,1
3078,Shotta Flow 3 - Single (NLE Choppa Remix) - Single,FTSJay,explicit,Hip-Hop/Rap,1
3079,Choppa DaVinci (feat. NLE Choppa) - Single,Tre DaVinci,explicit,Hip-Hop/Rap,1
3080,Brand New Choppa (feat. NLE Choppa) - Single,MON3Y MARIO,explicit,Hip-Hop/Rap,1
3081,F&n (feat. NLE Choppa) - Single,Tai Trendin,explicit,Hip-Hop/Rap,1
3082,Ride (feat. NLE Choppa) - Single,MiMi The Artist,explicit,Hip-Hop/Rap,1
3083,NLE Choppa Flow - Single,SLEEPO,explicit,Hip-Hop/Rap,1
3084,Pocket (feat. NLE Choppa) - Single,Claudie B,explicit,Hip-Hop/Rap,1
3085,"NLE Choppa Type Beat ""Landlord"" - Single",OG Lincoln,notExplicit,Hip-Hop/Rap,1
3086,Freestyle (feat. NLE Choppa) - Single,Young N' Ruthless,explicit,Hip-Hop/Rap,1
3087,Rockstar (feat. NLE Choppa) - Single,Lil Payne,notExplicit,Hip-Hop/Rap,1
3088,NLE Choppa x Offset type beat hard - Single,Dep Beatz,notExplicit,Hip-Hop/Rap,1
3089,Problems (Feat. NLE Choppa) - Single,Taysav,explicit,Hip-Hop/Rap,1
3090,NLE Choppa Type Beat - Single,Lucciago,notExplicit,Hardcore Rap,1
3091,NLE Choppa Shottaflow Dis Track - Single,Dead Last,explicit,Hip-Hop/Rap,1
3092,NLE Choppa Type Beat - Single,El Puto Max,cleaned,Hip-Hop/Rap,1
3093,NLE Choppa Dis Track ShottaFlow Shootback - Single,Dead Last,explicit,Hip-Hop/Rap,1
3094,COSMIC,Bazzi,explicit,Pop,16
3095,Soul Searching,Bazzi,explicit,Pop,11
3096,Beautiful (feat. Camila Cabello) - Single,Bazzi,notExplicit,Pop,1
3097,Sober - Single,Bazzi,notExplicit,Pop,1
3098,Soul Searching,Bazzi,cleaned,Pop,11
3099,Alone - Single,Bazzi,notExplicit,Pop,1
3100,Caught in the Fire - Single,Bazzi,explicit,Pop,1
3101,Sober - Single,Bazzi,notExplicit,Pop,1
3102,Up Next Session: Bazzi,Bazzi,explicit,Pop,3
3103,When Will He Learn (feat. MC Rafta) - Single,Bazzi,notExplicit,Electronic,2
3104,I Don’t Even Know You Anymore (feat. Bazzi & Lil Wayne) - Single,Netsky,explicit,Dance,1
3105,Fun (feat. Bazzi) - Single,Fancy Cars,notExplicit,Dance,1
3106,ترنيمة جديدة Tarnima Gadida,Fadia Bazzi,notExplicit,World,10
3107,Invitation,Fadia Bazzi,notExplicit,World,9
3108,MCP Performs Bazzi: Cosmic (Instrumental),Molotov Cocktail Piano,notExplicit,Instrumental,16
3109,Lel Alam Geet (Arabic Christian Hymns),Fadia Bazzi,notExplicit,Praise & Worship,10
3110,I Don’t Even Know You Anymore (feat. Bazzi & Lil Wayne) [Remixes] - EP,Netsky,explicit,Dance,4
3111,Roba'eyat,Fadia Bazzi,notExplicit,Christian & Gospel,24
3112,Best of 2002 - 2006 (Jaloux),Fady Bazzi,notExplicit,France,15
3113,Côte d'Ivoire,Fady Bazzi,notExplicit,France,16
3114,Je vole,Fady Bazzi,notExplicit,France,16
3115,Moon S**t (A Mixtape) - EP,Alex Bazzi,notExplicit,Hip-Hop/Rap,5
3116,Avec ou sans toi,Fady Bazzi,notExplicit,France,9
3117,Pour elles,Fady Bazzi,notExplicit,France,8
3118,Te Busque (feat. Samir Bazzi) - Single,Oscarcito & Samir Bazzi,notExplicit,Latino,1
3119,Shut up and Dance (feat. Rajiv Dhall & Andrew Bazzi) - Single,Tanner Patrick,notExplicit,Pop,1
3120,Singing Bazzi - Single,TyTylerTy,notExplicit,Hip-Hop/Rap,1
3121,Look At You Bazzi (RSun Remix) - Single,R-Sun,notExplicit,Dance,1
3122,I Don’t Even Know You Anymore (feat. Bazzi & Lil Wayne) - Single,Netsky,cleaned,Dance,1
3123,Bana Bana - Single,Jeff Bazzi,cleaned,African,1
3124,Japa - Single,Jeff Bazzi,cleaned,African,1
3125,Grab Your Sense - Single,Jeff Bazzi,cleaned,African,1
3126,Prestige,Daddy Yankee,notExplicit,Urbano latino,19
3127,Talento de Barrio (Original Motion Picture Soundtrack),Daddy Yankee,notExplicit,Urbano latino,15
3128,Prestige,Daddy Yankee,notExplicit,Urbano latino,17
3129,Havana (Remix) - Single,Camila Cabello & Daddy Yankee,notExplicit,Latino,1
3130,Barrio Fino (Bonus Track Version),Daddy Yankee,notExplicit,Hip-Hop/Rap,23
3131,China (feat. J Balvin & Ozuna) - Single,"Anuel AA, Daddy Yankee & KAROL G",notExplicit,Urbano latino,1
3132,Con Calma (feat. Snow) [Remix] - Single,Daddy Yankee & Katy Perry,notExplicit,Urbano latino,1
3133,Made for Now - Single,Janet Jackson & Daddy Yankee,notExplicit,Pop,1
3134,No Lo Trates - Single,"Pitbull, Daddy Yankee & Natti Natasha",notExplicit,Urbano latino,1
3135,Con Calma (feat. Snow) - Single,Daddy Yankee,notExplicit,Urbano latino,1
3136,Azukita - Single,"Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo",notExplicit,Dance,1
3137,"Baila Baila Baila (feat. Farruko, Anuel AA) [Remix] - Single","Ozuna, Daddy Yankee & J Balvin",notExplicit,Urbano latino,1
3138,Soltera (Remix) - Single,"Lunay, Daddy Yankee & Bad Bunny",notExplicit,Urbano latino,1
3139,Runaway (feat. Jonas Brothers) - Single,"Sebastián Yatra, Daddy Yankee & Natti Natasha",notExplicit,Pop Latino,1
3140,Adictiva - Single,Daddy Yankee & Anuel AA,notExplicit,Urbano latino,1
3141,Otra Cosa - Single,Daddy Yankee & Natti Natasha,notExplicit,Urbano latino,1
3142,"Dura (Remix) [feat. Becky G, Bad Bunny & Natti Natasha] - Single",Daddy Yankee,notExplicit,Urbano latino,1
3143,Not a Crime (No Es Ilegal) - Single,Play-N-Skillz & Daddy Yankee,notExplicit,Urbano latino,1
3144,La Rompe Corazones (feat. Ozuna) - Single,Daddy Yankee,notExplicit,Urbano latino,1
3145,Boom Boom - Single,"RedOne, Daddy Yankee, French Montana & Dinah Jane",notExplicit,Latino,1
3146,Si Supieras - Single,Daddy Yankee & Wisin & Yandel,notExplicit,Urbano latino,1
3147,Instagram (feat. Afro Bros & Natti Natasha) - Single,"Dimitri Vegas & Like Mike, David Guetta & Daddy Yankee",explicit,Dance,1
3148,Zum Zum - Single,"Daddy Yankee, RKM & Ken-Y & Arcángel",notExplicit,Urbano latino,1
3149,Mundial,Daddy Yankee,notExplicit,Urbano latino,13
3150,Talento de Barrio,Daddy Yankee,notExplicit,Urbano latino,16
3151,Buena Vida - Single,Natti Natasha & Daddy Yankee,notExplicit,Latin Rap,1
3152,El Desorden - Single,"Ozuna, Daddy Yankee & Plan B",notExplicit,Urbano latino,1
3153,Como Soy - Single,"Pacho El Antifeka, Daddy Yankee & Bad Bunny",explicit,Urbano latino,1
3154,Zum Zum (Remix) [feat. RKM & Ken-Y & Arcángel] - Single,"Plan B, Natti Natasha & Daddy Yankee",notExplicit,Urbano latino,1
3155,Inolvidable (ft. Sean Paul) [Remix] - Single,"Farruko, Daddy Yankee & Akon",notExplicit,Urbano latino,1
3156,Como - Single,Kim Viera & Daddy Yankee,notExplicit,Pop Latino,1
3157,Bebé (Remix) - Single,"Brytiago, Daddy Yankee & Nicky Jam",notExplicit,Urbano latino,1
3158,Dura - Single,Daddy Yankee,notExplicit,Urbano latino,1
3159,El Cartel: The Big Boss,Daddy Yankee,explicit,Urbano latino,21
3160,Made For Now (Eric Kupper Remix) - Single,"Janet Jackson, Daddy Yankee & Eric Kupper",notExplicit,Dance,2
3161,Made For Now (Latin Version) - Single,Janet Jackson & Daddy Yankee,notExplicit,Latino,1
3162,The Essential Michael Jackson,Michael Jackson,notExplicit,Pop,38
3163,Number Ones,Michael Jackson,notExplicit,Pop,18
3164,The Ultimate Collection,Jackson 5,notExplicit,Pop,21
3165,Thriller,Michael Jackson,notExplicit,Pop,9
3166,Michael Jackson's This Is It (The Music That Inspired the Movie),Michael Jackson,notExplicit,Soundtrack,20
3167,Anthology: Jackson 5,Jackson 5,notExplicit,R&B/Soul,36
3168,XSCAPE (Deluxe),Michael Jackson,notExplicit,Pop,19
3169,"HIStory: Past, Present and Future, Book I",Michael Jackson,notExplicit,Pop,30
3170,Ultimate Christmas Collection,Jackson 5,notExplicit,Holiday,21
3171,Off the Wall,Michael Jackson,notExplicit,Pop,10
3172,Dangerous,Michael Jackson,notExplicit,Pop,14
3173,20th Century Masters - The Millennium Collection: The Best of Jackson 5,Jackson 5,notExplicit,R&B/Soul,11
3174,Michael,Michael Jackson,notExplicit,Pop,11
3175,Thriller (25th Anniversary) [Deluxe Edition],Michael Jackson,notExplicit,Pop,35
3176,Invincible,Michael Jackson,notExplicit,Pop,16
3177,Bad,Michael Jackson,notExplicit,Pop,11
3178,Michael Jackson's Vision,Michael Jackson,notExplicit,Pop,43
3179,The Indispensable Collection,Michael Jackson,notExplicit,Pop,104
3180,Greatest Hits,Jackson 5,notExplicit,R&B/Soul,11
3181,Immortal,Michael Jackson,notExplicit,Pop,28
3182,Blood On the Dance Floor: HIStory In the Mix,Michael Jackson,notExplicit,Dance,13
3183,The Definitive Collection: Michael Jackson,Michael Jackson,notExplicit,R&B/Soul,19
3184,Live At the Forum,Jackson 5,notExplicit,R&B/Soul,38
3185,The Ultimate Fan Extras Collection,Michael Jackson,notExplicit,Pop,162
3186,XSCAPE,Michael Jackson,notExplicit,Pop,8
3187,ABC,Jackson 5,notExplicit,R&B/Soul,12
3188,Bad (25th Anniversary Edition),Michael Jackson,notExplicit,Pop,24
3189,Scream,Michael Jackson,notExplicit,Pop,14
3190,Ella Mai,Ella Mai,explicit,R&B/Soul,16
3191,Ready - EP,Ella Mai,explicit,R&B/Soul,6
3192,Ella Mai,Ella Mai,cleaned,R&B/Soul,16
3193,CHANGE - EP,Ella Mai,explicit,R&B/Soul,5
3194,Time - EP,Ella Mai,explicit,R&B/Soul,6
3195,Boo'd Up (Remix) - Single,"Ella Mai, Nicki Minaj & Quavo",explicit,R&B/Soul,1
3196,Ready - EP,Ella Mai,cleaned,R&B/Soul,6
3197,CHANGE - EP,Ella Mai,cleaned,R&B/Soul,5
3198,Boo'd Up (Remix) - Single,"Ella Mai, Nicki Minaj & Quavo",cleaned,R&B/Soul,1
3199,Smooth Jazz All Stars Perform Ella Mai (Instrumental),Smooth Jazz All Stars,notExplicit,Jazz,11
3200,Trip (feat. Jacquelyn Ella) - Single,Madison Mai,notExplicit,R&B/Soul,1
3201,Ella Mai - Single,Penger,explicit,Hip-Hop/Rap,1
3202,Boo'd up (Originally Performed by Ella Mai) [Karaoke Version] - Single,i-genius,notExplicit,Pop,1
3203,Ella Mai Boo'd Up - Single,Kevin Freeman73,notExplicit,R&B/Soul,1
3204,Ella Mai - Single,Krash Minati,explicit,Hip-Hop/Rap,1
3205,Ella Mai - Single,Young Fresh,explicit,Hip-Hop/Rap,1
3206,Drip'n (Ella Mai's Trippin on U Remake) - Single,Blacc J da chief & Celles TSE,explicit,Hip-Hop/Rap,1
3207,Boo'd Up (Ella Mai Cover) [DJ Target Spotlight Session] - Single,Moss Kena,notExplicit,R&B/Soul,1
3208,"""A Break"" Jacquees X Ella Mai Type Beat - Single",J8S,notExplicit,R&B/Soul,1
3209,Ella Mai (feat. Satré) - Single,Cyclonz,explicit,Hip-Hop/Rap,1
3210,"Boo'd up (Originally Performed by Ella Mai, Nicki Minaj, And Quavo) [Karaoke Version] - Single",DJ Cover That,notExplicit,R&B/Soul,1
3211,Ella Mai (feat. Denzel) - Single,Majestic Drama,explicit,R&B/Soul,1
3212,Ella Mai Type Beat - Single,Mentor on Da Beat,notExplicit,Hip-Hop/Rap,1
